timestamp,kwh,building
2024-01-27 11:00:00,119.26,Hostel
2024-01-27 12:00:00,98.22,Hostel
2024-01-27 13:00:00,67.23,Hostel
2024-01-27 14:00:00,90.52,Hostel
2024-01-27 15:00:00,58.79,Hostel
2024-01-27 16:00:00,65.06,Hostel
2024-01-27 17:00:00,93.5,Hostel
2024-01-27 18:00:00,113.86,Hostel
2024-01-27 19:00:00,58.26,Hostel
2024-01-27 20:00:00,112.6,Hostel
2024-01-27 21:00:00,45.84,Hostel
2024-01-27 22:00:00,67.82,Hostel
2024-01-27 23:00:00,53.47,Hostel
2024-01-28 00:00:00,63.05,Hostel
2024-01-28 01:00:00,97.84,Hostel
2024-01-28 02:00:00,43.91,Hostel
2024-01-28 03:00:00,53.87,Hostel
2024-01-28 04:00:00,75.07,Hostel
2024-01-28 05:00:00,105.1,Hostel
2024-01-28 06:00:00,90.47,Hostel
2024-01-28 07:00:00,80.05,Hostel
2024-01-28 08:00:00,31.3,Hostel
2024-01-28 09:00:00,42.41,Hostel
2024-01-28 10:00:00,118.66,Hostel
2024-01-28 11:00:00,98.02,Hostel
2024-01-28 12:00:00,65.9,Hostel
2024-01-28 13:00:00,61.61,Hostel
2024-01-28 14:00:00,66.99,Hostel
2024-01-28 15:00:00,95.34,Hostel
2024-01-28 16:00:00,77.82,Hostel
2024-01-28 17:00:00,114.76,Hostel
2024-01-28 18:00:00,111.59,Hostel
2024-01-28 19:00:00,52.39,Hostel
2024-01-28 20:00:00,92.64,Hostel
2024-01-28 21:00:00,48.39,Hostel
2024-01-28 22:00:00,54.41,Hostel
2024-01-28 23:00:00,117.03,Hostel
2024-01-29 00:00:00,92.93,Hostel
2024-01-29 01:00:00,35.14,Hostel
2024-01-29 02:00:00,47.11,Hostel
2024-01-29 03:00:00,90.96,Hostel
2024-01-29 04:00:00,82.98,Hostel
2024-01-29 05:00:00,68.59,Hostel
2024-01-29 06:00:00,51.37,Hostel
2024-01-29 07:00:00,100.02,Hostel
2024-01-29 08:00:00,52.55,Hostel
2024-01-29 09:00:00,34.22,Hostel
2024-01-29 10:00:00,52.77,Hostel
2024-01-29 11:00:00,85.26,Hostel
2024-01-29 12:00:00,46.82,Hostel
2024-01-29 13:00:00,39.53,Hostel
2024-01-29 14:00:00,108.26,Hostel
2024-01-29 15:00:00,53.79,Hostel
2024-01-29 16:00:00,34.16,Hostel
2024-01-29 17:00:00,99.05,Hostel
2024-01-29 18:00:00,103.16,Hostel
2024-01-29 19:00:00,42.33,Hostel
2024-01-29 20:00:00,68.98,Hostel
2024-01-29 21:00:00,80.25,Hostel
2024-01-29 22:00:00,99.13,Hostel
2024-01-29 23:00:00,87.15,Hostel
2024-01-30 00:00:00,41.45,Hostel
2024-01-30 01:00:00,112.14,Hostel
2024-01-30 02:00:00,98.01,Hostel
2024-01-30 03:00:00,42.32,Hostel
2024-01-30 04:00:00,100.63,Hostel
2024-01-30 05:00:00,116.59,Hostel
2024-01-30 06:00:00,55.72,Hostel
2024-01-30 07:00:00,104.92,Hostel
2024-01-30 08:00:00,94.44,Hostel
2024-01-30 09:00:00,114.21,Hostel
2024-01-30 10:00:00,43.68,Hostel
2024-01-30 11:00:00,43.21,Hostel
2024-01-30 12:00:00,40.61,Hostel
2024-01-30 13:00:00,47.63,Hostel
2024-01-30 14:00:00,111.12,Hostel
2024-01-30 15:00:00,48.31,Hostel
2024-01-30 16:00:00,61.89,Hostel
2024-01-30 17:00:00,99.63,Hostel
2024-01-30 18:00:00,31.81,Hostel
2024-01-30 19:00:00,56.83,Hostel
2024-01-30 20:00:00,52.4,Hostel
2024-01-30 21:00:00,91.86,Hostel
2024-01-30 22:00:00,100.13,Hostel
2024-01-30 23:00:00,116.93,Hostel
2024-01-31 00:00:00,91.98,Hostel
2024-01-31 01:00:00,88.97,Hostel
2024-01-31 02:00:00,83.18,Hostel
2024-01-31 03:00:00,117.36,Hostel
2024-01-31 04:00:00,82.84,Hostel
2024-01-31 05:00:00,95.54,Hostel
2024-01-31 06:00:00,101.74,Hostel
2024-01-31 07:00:00,63.79,Hostel
2024-01-31 08:00:00,84.96,Hostel
2024-01-31 09:00:00,91.04,Hostel
2024-01-31 10:00:00,67.21,Hostel
2024-01-31 11:00:00,74.66,Hostel
2024-01-31 12:00:00,39.64,Hostel
2024-01-31 13:00:00,87.51,Hostel
2024-01-31 14:00:00,117.6,Hostel
2024-01-31 15:00:00,100.5,Hostel
2024-01-31 16:00:00,42.2,Hostel
2024-01-31 17:00:00,115.85,Hostel
2024-01-31 18:00:00,46.07,Hostel
2024-01-31 19:00:00,109.32,Hostel
2024-01-31 20:00:00,104.55,Hostel
2024-01-31 21:00:00,114.9,Hostel
2024-01-31 22:00:00,89.62,Hostel
2024-01-31 23:00:00,112.53,Hostel
